CATALOG_NBR;STRM;SESSION_CODE;CLASS_SECTION;SEQ;CLASS_EXAM_TYPE;DATE_HEURE_DEBUT;DATE_HEURE_FIN;FACILITY_ID;DESCR;STRM_ID
3020901;2101;1;W01;      2; ;2010-01-13 18:45;2010-01-13 21:45;DETO; ;21011
3020901;2101;1;W01;      2;FIN;2010-04-25 13:30;2010-04-25 16:30; ; ;21011
3020901;2101;1;W01;      3; ;2010-01-20 18:45;2010-01-20 21:45;DETO; ;21011
3020901;2101;1;W01;      4; ;2010-01-27 18:45;2010-01-27 21:45;DETO; ;21011
3020901;2101;1;W01;      5; ;2010-02-03 18:45;2010-02-03 21:45;DETO; ;21011
3020901;2101;1;W01;      6; ;2010-02-10 18:45;2010-02-10 21:45;DETO; ;21011
3020901;2101;1;W01;      7; ;2010-02-17 18:45;2010-02-17 21:45;DETO; ;21011
3020901;2101;1;W01;      8; ;2010-03-10 18:45;2010-03-10 21:45;DETO; ;21011
3020901;2101;1;W01;      9; ;2010-03-17 18:45;2010-03-17 21:45;DETO; ;21011
3020901;2101;1;W01;     10; ;2010-03-24 18:45;2010-03-24 21:45;DETO; ;21011
3020901;2101;1;W01;     11; ;2010-03-31 18:45;2010-03-31 21:45;DETO; ;21011
3020901;2101;1;W01;     12; ;2010-04-07 18:45;2010-04-07 21:45;DETO; ;21011
3020901;2102;1;DF1;      1;FIN;2010-07-02 18:30;2010-07-02 21:30; ; ;21021
3020901;2102;1;W01;      1; ;2010-05-07 18:45;2010-05-07 21:45; ; ;21021
3020901;2102;1;W01;      1;INTR;2010-06-04 18:30;2010-06-04 21:30; ; ;21021
3020901;2102;1;W01;      2; ;2010-05-11 18:45;2010-05-11 21:45; ; ;21021
3020901;2102;1;W01;      2;FIN;2010-07-02 18:30;2010-07-02 21:30; ; ;21021
3020901;2102;1;W01;      3; ;2010-05-14 18:45;2010-05-14 21:45; ; ;21021
3020901;2102;1;W01;      4; ;2010-05-18 18:45;2010-05-18 21:45; ; ;21021
3020901;2102;1;W01;      5; ;2010-05-21 18:45;2010-05-21 21:45; ; ;21021
3020901;2102;1;W01;      6; ;2010-05-25 18:45;2010-05-25 21:45; ; ;21021
3020901;2102;1;W01;      7; ;2010-05-28 18:45;2010-05-28 21:45; ; ;21021
3020901;2102;1;W01;      8; ;2010-06-08 18:45;2010-06-08 21:45; ; ;21021
3020901;2102;1;W01;      9; ;2010-06-11 18:45;2010-06-11 21:45; ; ;21021
3020901;2102;1;W01;     10; ;2010-06-15 18:45;2010-06-15 21:45; ; ;21021
3020901;2102;1;W01;     11; ;2010-06-18 18:45;2010-06-18 21:45; ; ;21021
3020901;2102;1;W01;     12; ;2010-06-22 18:45;2010-06-22 21:45; ; ;21021
3021096;2093;1;DF1;      1; ;2009-08-29 01:00;2009-12-22 01:01; ; ;20931
3021096;2093;1;DF1;      1;FIN;2009-12-11 18:30;2009-12-11 21:30;3049;TOUS;20931
3021096;2093;1;F01;      1; ;2009-08-29 09:00;2009-08-29 12:00;DETO; ;20931
3021096;2093;1;F01;      1;INTR;2009-10-31 09:00;2009-10-31 12:00;NMGA;TOUS;20931
3021096;2093;1;F01;      2; ;2009-09-12 09:00;2009-09-12 12:00;DETO; ;20931
3021096;2093;1;F01;      2;FIN;2009-12-11 18:30;2009-12-11 21:30;3066;TOUS;20931
3021096;2093;1;F01;      3; ;2009-09-19 09:00;2009-09-19 12:00;DETO; ;20931
3021096;2093;1;F01;      4; ;2009-09-26 09:00;2009-09-26 12:00;DETO; ;20931
3021096;2093;1;F01;      5; ;2009-10-03 09:00;2009-10-03 12:00;DETO; ;20931
3021096;2093;1;F01;      6; ;2009-10-10 09:00;2009-10-10 12:00;DETO; ;20931
3021096;2093;1;F01;      7; ;2009-10-17 09:00;2009-10-17 12:00;DETO; ;20931
3021096;2093;1;F01;      8; ;2009-11-07 09:00;2009-11-07 12:00;DETO; ;20931
3021096;2093;1;F01;      9; ;2009-11-14 09:00;2009-11-14 12:00;DETO; ;20931
3021096;2093;1;F01;     10; ;2009-11-21 09:00;2009-11-21 12:00;DETO; ;20931
3021096;2093;1;F01;     11; ;2009-11-28 09:00;2009-11-28 12:00;DETO; ;20931
3021096;2093;1;F01;     12; ;2009-12-05 09:00;2009-12-05 12:00;DETO; ;20931
3021096;2093;1;S01;      1; ;2009-09-01 18:45;2009-09-01 21:45;3068; ;20931
3021096;2093;1;S01;      1;INTR;2009-10-31 09:00;2009-10-31 12:00;BDCA;TOUS;20931
3021096;2093;1;S01;      2; ;2009-09-08 18:45;2009-09-08 21:45;3068; ;20931
3021096;2093;1;S01;      2;FIN;2009-12-11 18:30;2009-12-11 21:30;3010;A à OUER;20931
3021096;2093;1;S01;      3; ;2009-09-15 18:45;2009-09-15 21:45;3068; ;20931
3021096;2093;1;S01;      3;FIN;2009-12-11 18:30;2009-12-11 21:30;3049;OUES à Z;20931
3021096;2093;1;S01;      4; ;2009-09-22 18:45;2009-09-22 21:45;3068; ;20931
3021096;2093;1;S01;      5; ;2009-09-29 18:45;2009-09-29 21:45;3068; ;20931
3021096;2093;1;S01;      6; ;2009-10-06 18:45;2009-10-06 21:45;3068; ;20931
3021096;2093;1;S01;      7; ;2009-10-20 18:45;2009-10-20 21:45;3068; ;20931
3021096;2093;1;S01;      8; ;2009-11-10 18:45;2009-11-10 21:45;3068; ;20931
3021096;2093;1;S01;      9; ;2009-11-17 18:45;2009-11-17 21:45;3068; ;20931
3021096;2093;1;S01;     10; ;2009-11-24 18:45;2009-11-24 21:45;3068; ;20931
3021096;2093;1;S01;     11; ;2009-12-01 18:45;2009-12-01 21:45;3068; ;20931
3021096;2093;1;S01;     12; ;2009-12-08 18:45;2009-12-08 21:45;3068; ;20931
3021096;2101;1;DF1;      1;FIN;2010-04-20 18:30;2010-04-20 21:30; ; ;21011
3021096;2101;1;S01;      1; ;2010-01-05 18:45;2010-01-05 21:45;DETO; ;21011
3021096;2101;1;S01;      1;INTR;2010-03-02 18:30;2010-03-02 21:30; ; ;21011
3021096;2101;1;S01;      2; ;2010-01-12 18:45;2010-01-12 21:45;DETO; ;21011
3021096;2101;1;S01;      2;FIN;2010-04-20 18:30;2010-04-20 21:30; ; ;21011
3021096;2101;1;S01;      3; ;2010-01-19 18:45;2010-01-19 21:45;DETO; ;21011
3021096;2101;1;S01;      4; ;2010-01-26 18:45;2010-01-26 21:45;DETO; ;21011
3021096;2101;1;S01;      5; ;2010-02-02 18:45;2010-02-02 21:45;DETO; ;21011
3021096;2101;1;S01;      6; ;2010-02-09 18:45;2010-02-09 21:45;DETO; ;21011
3021096;2101;1;S01;      7; ;2010-02-16 18:45;2010-02-16 21:45;DETO; ;21011
3021096;2101;1;S01;      8; ;2010-03-09 18:45;2010-03-09 21:45;DETO; ;21011
3021096;2101;1;S01;      9; ;2010-03-16 18:45;2010-03-16 21:45;DETO; ;21011
3021096;2101;1;S01;     10; ;2010-03-23 18:45;2010-03-23 21:45;DETO; ;21011
3021096;2101;1;S01;     11; ;2010-03-30 18:45;2010-03-30 21:45;DETO; ;21011
3021096;2101;1;S01;     12; ;2010-04-06 18:45;2010-04-06 21:45;DETO; ;21011
3021096;2102;1;DF1;      1;FIN;2010-06-30 18:30;2010-06-30 21:30; ; ;21021
3021096;2102;1;S01;      1; ;2010-05-08 09:00;2010-05-08 12:00; ; ;21021
3021096;2102;1;S01;      1;INTR;2010-06-05 09:00;2010-06-05 12:00; ; ;21021
3021096;2102;1;S01;      2; ;2010-05-12 18:45;2010-05-12 21:45; ; ;21021
3021096;2102;1;S01;      2;FIN;2010-06-30 18:30;2010-06-30 21:30; ; ;21021
3021096;2102;1;S01;      3; ;2010-05-15 09:00;2010-05-15 12:00; ; ;21021
3021096;2102;1;S01;      4; ;2010-05-19 18:45;2010-05-19 21:45; ; ;21021
3021096;2102;1;S01;      5; ;2010-05-22 09:00;2010-05-22 12:00; ; ;21021
3021096;2102;1;S01;      6; ;2010-05-26 18:45;2010-05-26 21:45; ; ;21021
3021096;2102;1;S01;      7; ;2010-05-29 09:00;2010-05-29 12:00; ; ;21021
3021096;2102;1;S01;      8; ;2010-06-09 18:45;2010-06-09 21:45; ; ;21021
3021096;2102;1;S01;      9; ;2010-06-12 09:00;2010-06-12 12:00; ; ;21021
3021096;2102;1;S01;     10; ;2010-06-16 18:45;2010-06-16 21:45; ; ;21021
3021096;2102;1;S01;     11; ;2010-06-19 09:00;2010-06-19 12:00; ; ;21021
3021096;2102;1;S01;     12; ;2010-06-23 18:45;2010-06-23 21:45; ; ;21021
3021397;2093;1;DF1;      1; ;2009-08-29 01:00;2009-12-22 01:01; ; ;20931
3021397;2093;1;DF1;      1;FIN;2009-12-10 18:30;2009-12-10 21:30;3033;TOUS;20931
3021397;2093;1;S01;      1; ;2009-09-03 18:45;2009-09-03 21:45;3072; ;20931
3021397;2093;1;S01;      1;INTR;2009-10-29 18:30;2009-10-29 21:30;3021;A à RACH;20931
3021397;2093;1;S01;      2; ;2009-09-10 18:45;2009-09-10 21:45;3072; ;20931
3021397;2093;1;S01;      2;INTR;2009-10-29 18:30;2009-10-29 21:30;3068;RACI à Z;20931
3021397;2093;1;S01;      3; ;2009-09-17 18:45;2009-09-17 21:45;3072; ;20931
3021397;2093;1;S01;      3;FIN;2009-12-10 18:30;2009-12-10 21:30;4.440;A à ROYA;20931
3021397;2093;1;S01;      4; ;2009-09-24 18:45;2009-09-24 21:45;3072; ;20931
3021397;2093;1;S01;      4;FIN;2009-12-10 18:30;2009-12-10 21:30;3033;ROYB à Z;20931
3021397;2093;1;S01;      5; ;2009-10-01 18:45;2009-10-01 21:45;3072; ;20931
3021397;2093;1;S01;      6; ;2009-10-08 18:45;2009-10-08 21:45;3072; ;20931
3021397;2093;1;S01;      7; ;2009-10-15 18:45;2009-10-15 21:45;3072; ;20931
3021397;2093;1;S01;      8; ;2009-11-14 13:00;2009-11-14 16:00;3072; ;20931
3021397;2093;1;S01;      9; ;2009-11-12 18:45;2009-11-12 21:45;3072; ;20931
3021397;2093;1;S01;     10; ;2009-11-19 18:45;2009-11-19 21:45;3072; ;20931
3021397;2093;1;S01;     11; ;2009-11-26 18:45;2009-11-26 21:45;3072; ;20931
3021397;2093;1;S01;     12; ;2009-12-03 18:45;2009-12-03 21:45;3072; ;20931
3021397;2101;1;DF1;      1;FIN;2010-04-19 18:30;2010-04-19 21:30; ; ;21011
3021397;2101;1;S01;      1; ;2010-01-04 18:45;2010-01-04 21:45;GPAR; ;21011
3021397;2101;1;S01;      1;INTR;2010-03-01 18:30;2010-03-01 21:30; ; ;21011
3021397;2101;1;S01;      2; ;2010-01-11 18:45;2010-01-11 21:45;GPAR; ;21011
3021397;2101;1;S01;      2;FIN;2010-04-19 18:30;2010-04-19 21:30; ; ;21011
3021397;2101;1;S01;      3; ;2010-01-18 18:45;2010-01-18 21:45;GPAR; ;21011
3021397;2101;1;S01;      4; ;2010-01-25 18:45;2010-01-25 21:45;GPAR; ;21011
3021397;2101;1;S01;      5; ;2010-02-01 18:45;2010-02-01 21:45;GPAR; ;21011
3021397;2101;1;S01;      6; ;2010-02-08 18:45;2010-02-08 21:45;GPAR; ;21011
3021397;2101;1;S01;      7; ;2010-02-15 18:45;2010-02-15 21:45;GPAR; ;21011
3021397;2101;1;S01;      8; ;2010-03-08 18:45;2010-03-08 21:45;GPAR; ;21011
3021397;2101;1;S01;      9; ;2010-03-15 18:45;2010-03-15 21:45;GPAR; ;21011
3021397;2101;1;S01;     10; ;2010-03-22 18:45;2010-03-22 21:45;GPAR; ;21011
3021397;2101;1;S01;     11; ;2010-03-29 18:45;2010-03-29 21:45;GPAR; ;21011
3021397;2101;1;S01;     12; ;2010-04-12 18:45;2010-04-12 21:45;GPAR; ;21011
3021698;2101;1;DF1;      1;FIN;2010-04-27 18:30;2010-04-27 21:30; ; ;21011
3021698;2101;1;S01;      1; ;2010-01-04 18:45;2010-01-04 21:45;3033; ;21011
3021698;2101;1;S01;      1;INTR;2010-03-01 18:30;2010-03-01 21:30; ; ;21011
3021698;2101;1;S01;      2; ;2010-01-11 18:45;2010-01-11 21:45;3033; ;21011
3021698;2101;1;S01;      2;FIN;2010-04-27 18:30;2010-04-27 21:30; ; ;21011
3021698;2101;1;S01;      3; ;2010-01-18 18:45;2010-01-18 21:45;3033; ;21011
3021698;2101;1;S01;      4; ;2010-01-25 18:45;2010-01-25 21:45;3033; ;21011
3021698;2101;1;S01;      5; ;2010-02-01 18:45;2010-02-01 21:45;3033; ;21011
3021698;2101;1;S01;      6; ;2010-02-08 18:45;2010-02-08 21:45;3033; ;21011
3021698;2101;1;S01;      7; ;2010-02-15 18:45;2010-02-15 21:45;3033; ;21011
3021698;2101;1;S01;      8; ;2010-03-08 18:45;2010-03-08 21:45;3033; ;21011
3021698;2101;1;S01;      9; ;2010-03-15 18:45;2010-03-15 21:45;3033; ;21011
3021698;2101;1;S01;     10; ;2010-03-22 18:45;2010-03-22 21:45;3033; ;21011
3021698;2101;1;S01;     11; ;2010-03-29 18:45;2010-03-29 21:45;3033; ;21011
3021698;2101;1;S01;     12; ;2010-04-12 18:45;2010-04-12 21:45;3033; ;21011
3021798;2101;1;DF1;      1;FIN;2010-04-21 18:30;2010-04-21 21:30; ; ;21011
3021798;2101;1;S01;      1; ;2010-01-05 18:45;2010-01-05 21:45;3035; ;21011
3021798;2101;1;S01;      1;INTR;2010-03-03 18:30;2010-03-03 21:30; ; ;21011
3021798;2101;1;S01;      2; ;2010-01-12 18:45;2010-01-12 21:45;3035; ;21011
3021798;2101;1;S01;      2;FIN;2010-04-21 18:30;2010-04-21 21:30; ; ;21011
3021798;2101;1;S01;      3; ;2010-01-19 18:45;2010-01-19 21:45;3035; ;21011
3021798;2101;1;S01;      4; ;2010-01-26 18:45;2010-01-26 21:45;3035; ;21011
3021798;2101;1;S01;      5; ;2010-02-02 18:45;2010-02-02 21:45;3035; ;21011
3021798;2101;1;S01;      6; ;2010-02-09 18:45;2010-02-09 21:45;3035; ;21011
3021798;2101;1;S01;      7; ;2010-02-16 18:45;2010-02-16 21:45;3035; ;21011
3021798;2101;1;S01;      8; ;2010-03-09 18:45;2010-03-09 21:45;3035; ;21011
3021798;2101;1;S01;      9; ;2010-03-16 18:45;2010-03-16 21:45;3035; ;21011
3021798;2101;1;S01;     10; ;2010-03-23 18:45;2010-03-23 21:45;3035; ;21011
3021798;2101;1;S01;     11; ;2010-03-30 18:45;2010-03-30 21:45;3035; ;21011
3021798;2101;1;S01;     12; ;2010-04-06 18:45;2010-04-06 21:45;3035; ;21011
3021898;2101;1;DF1;      1;FIN;2010-04-20 18:30;2010-04-20 21:30; ; ;21011
3021898;2101;1;F01;      1; ;2010-01-10 09:00;2010-01-10 12:00;TRAN; ;21011
3021898;2101;1;F01;      1;INTR;2010-03-02 18:30;2010-03-02 21:30; ; ;21011
3021898;2101;1;F01;      2; ;2010-01-17 09:00;2010-01-17 12:00;TRAN; ;21011
3021898;2101;1;F01;      2;FIN;2010-04-20 18:30;2010-04-20 21:30; ; ;21011
3021898;2101;1;F01;      3; ;2010-01-24 09:00;2010-01-24 12:00;TRAN; ;21011
3021898;2101;1;F01;      4; ;2010-01-31 09:00;2010-01-31 12:00;TRAN; ;21011
3021898;2101;1;F01;      5; ;2010-02-07 09:00;2010-02-07 12:00;TRAN; ;21011
3021898;2101;1;F01;      6; ;2010-02-14 09:00;2010-02-14 12:00;TRAN; ;21011
3021898;2101;1;F01;      7; ;2010-02-21 09:00;2010-02-21 12:00;TRAN; ;21011
3021898;2101;1;F01;      8; ;2010-03-14 09:00;2010-03-14 12:00;TRAN; ;21011
3021898;2101;1;F01;      9; ;2010-03-21 09:00;2010-03-21 12:00;TRAN; ;21011
3021898;2101;1;F01;     10; ;2010-03-28 09:00;2010-03-28 12:00;TRAN; ;21011
3021898;2101;1;F01;     11; ;2010-04-11 09:00;2010-04-11 12:00;TRAN; ;21011
3021898;2101;1;F01;     12; ;2010-04-18 09:00;2010-04-18 12:00;TRAN; ;21011
3022098;2093;1;DF1;      1; ;2009-08-29 01:00;2009-12-22 01:01; ; ;20931
3022098;2093;1;DF1;      1;FIN;2009-12-14 18:30;2009-12-14 21:30;3049;TOUS;20931
3022098;2093;1;S01;      1; ;2009-08-31 18:45;2009-08-31 21:45;BDCA; ;20931
3022098;2093;1;S01;      1;INTR;2009-11-02 18:30;2009-11-02 21:30;3010;A à NEHM;20931
3022098;2093;1;S01;      2; ;2009-09-14 18:45;2009-09-14 21:45;BDCA; ;20931
3022098;2093;1;S01;      2;INTR;2009-11-02 18:30;2009-11-02 21:30;3033;NEHN à Z;20931
3022098;2093;1;S01;      3; ;2009-09-21 18:45;2009-09-21 21:45;BDCA; ;20931
3022098;2093;1;S01;      3;FIN;2009-12-14 18:30;2009-12-14 21:30;3021;A à OUEL;20931
3022098;2093;1;S01;      4; ;2009-09-28 18:45;2009-09-28 21:45;BDCA; ;20931
3022098;2093;1;S01;      4;FIN;2009-12-14 18:30;2009-12-14 21:30;3049;OUEM à Z;20931
3022098;2093;1;S01;      5; ;2009-10-05 18:45;2009-10-05 21:45;BDCA; ;20931
3022098;2093;1;S01;      6; ;2009-10-13 18:45;2009-10-13 21:45;BDCA; ;20931
3022098;2093;1;S01;      7; ;2009-10-19 18:45;2009-10-19 21:45;BDCA; ;20931
3022098;2093;1;S01;      8; ;2009-11-09 18:45;2009-11-09 21:45;BDCA; ;20931
3022098;2093;1;S01;      9; ;2009-11-16 18:45;2009-11-16 21:45;BDCA; ;20931
3022098;2093;1;S01;     10; ;2009-11-23 18:45;2009-11-23 21:45;BDCA; ;20931
3022098;2093;1;S01;     11; ;2009-11-30 18:45;2009-11-30 21:45;BDCA; ;20931
3022098;2093;1;S01;     12; ;2009-12-07 18:45;2009-12-07 21:45;BDCA; ;20931
3022098;2101;1;DF1;      1;FIN;2010-04-30 18:30;2010-04-30 21:30; ; ;21011
3022098;2101;1;S01;      1; ;2010-01-08 18:45;2010-01-08 21:45;3020; ;21011
3022098;2101;1;S01;      1;INTR;2010-03-05 18:30;2010-03-05 21:30; ; ;21011
3022098;2101;1;S01;      2; ;2010-01-15 18:45;2010-01-15 21:45;3020; ;21011
3022098;2101;1;S01;      2;FIN;2010-04-30 18:30;2010-04-30 21:30; ; ;21011
3022098;2101;1;S01;      3; ;2010-01-22 18:45;2010-01-22 21:45;3020; ;21011
3022098;2101;1;S01;      4; ;2010-01-29 18:45;2010-01-29 21:45;3020; ;21011
3022098;2101;1;S01;      5; ;2010-02-05 18:45;2010-02-05 21:45;3020; ;21011
3022098;2101;1;S01;      6; ;2010-02-12 18:45;2010-02-12 21:45;3020; ;21011
3022098;2101;1;S01;      7; ;2010-02-19 18:45;2010-02-19 21:45;3020; ;21011
3022098;2101;1;S01;      8; ;2010-03-12 18:45;2010-03-12 21:45;3020; ;21011
3022098;2101;1;S01;      9; ;2010-03-19 18:45;2010-03-19 21:45;3020; ;21011
3022098;2101;1;S01;     10; ;2010-03-26 18:45;2010-03-26 21:45;3020; ;21011
3022098;2101;1;S01;     11; ;2010-04-09 18:45;2010-04-09 21:45;3020; ;21011
3022098;2101;1;S01;     12; ;2010-04-13 18:45;2010-04-13 21:45;3020; ;21011
3022198;2093;1;DF1;      1; ;2009-08-29 01:00;2009-12-22 01:01; ; ;20931
3022198;2093;1;DF1;      1;FIN;2009-12-18 18:30;2009-12-18 21:30;QUEB;TOUS;20931
3022198;2093;1;S01;      1; ;2009-09-04 18:45;2009-09-04 21:45;SMAR; ;20931
3022198;2093;1;S01;      1;INTR;2009-11-01 13:30;2009-11-01 16:30;QUEB;TOUS;20931
3022198;2093;1;S01;      2; ;2009-09-11 18:45;2009-09-11 21:45;SMAR; ;20931
3022198;2093;1;S01;      2;FIN;2009-12-18 18:30;2009-12-18 21:30;QUEB;TOUS;20931
3022198;2093;1;S01;      3; ;2009-09-18 18:45;2009-09-18 21:45;SMAR; ;20931
3022198;2093;1;S01;      4; ;2009-09-25 18:45;2009-09-25 21:45;SMAR; ;20931
3022198;2093;1;S01;      5; ;2009-10-02 18:45;2009-10-02 21:45;SMAR; ;20931
3022198;2093;1;S01;      6; ;2009-10-09 18:45;2009-10-09 21:45;SMAR; ;20931
3022198;2093;1;S01;      7; ;2009-10-16 18:45;2009-10-16 21:45;SMAR; ;20931
3022198;2093;1;S01;      8; ;2009-11-06 18:45;2009-11-06 21:45;SMAR; ;20931
3022198;2093;1;S01;      9; ;2009-11-13 18:45;2009-11-13 21:45;SMAR; ;20931
3022198;2093;1;S01;     10; ;2009-11-20 18:45;2009-11-20 21:45;SMAR; ;20931
3022198;2093;1;S01;     11; ;2009-11-27 18:45;2009-11-27 21:45;SMAR; ;20931
3022198;2093;1;S01;     12; ;2009-12-04 18:45;2009-12-04 21:45;SMAR; ;20931
3022198;2101;1;DF1;      1;FIN;2010-04-22 18:30;2010-04-22 21:30; ; ;21011
3022198;2101;1;S01;      1; ;2010-01-07 18:45;2010-01-07 21:45;PWCO; ;21011
3022198;2101;1;S01;      1;INTR;2010-03-04 18:30;2010-03-04 21:30; ; ;21011
3022198;2101;1;S01;      2; ;2010-01-14 18:45;2010-01-14 21:45;PWCO; ;21011
3022198;2101;1;S01;      2;FIN;2010-04-22 18:30;2010-04-22 21:30; ; ;21011
3022198;2101;1;S01;      3; ;2010-01-21 18:45;2010-01-21 21:45;PWCO; ;21011
3022198;2101;1;S01;      4; ;2010-01-28 18:45;2010-01-28 21:45;PWCO; ;21011
3022198;2101;1;S01;      5; ;2010-02-04 18:45;2010-02-04 21:45;PWCO; ;21011
3022198;2101;1;S01;      6; ;2010-02-11 18:45;2010-02-11 21:45;PWCO; ;21011
3022198;2101;1;S01;      7; ;2010-02-18 18:45;2010-02-18 21:45;PWCO; ;21011
3022198;2101;1;S01;      8; ;2010-03-11 18:45;2010-03-11 21:45;PWCO; ;21011
3022198;2101;1;S01;      9; ;2010-03-18 18:45;2010-03-18 21:45;PWCO; ;21011
3022198;2101;1;S01;     10; ;2010-03-25 18:45;2010-03-25 21:45;PWCO; ;21011
3022198;2101;1;S01;     11; ;2010-04-01 18:45;2010-04-01 21:45;PWCO; ;21011
3022198;2101;1;S01;     12; ;2010-04-08 18:45;2010-04-08 21:45;PWCO; ;21011
3022298;2101;1;DF1;      1;FIN;2010-04-19 18:30;2010-04-19 21:30; ; ;21011
3022298;2101;1;S01;      1; ;2010-01-04 18:45;2010-01-04 21:45;3032; ;21011
3022298;2101;1;S01;      1;INTR;2010-03-06 09:00;2010-03-06 12:00; ; ;21011
3022298;2101;1;S01;      2; ;2010-01-11 18:45;2010-01-11 21:45;3032; ;21011
3022298;2101;1;S01;      2;FIN;2010-04-19 18:30;2010-04-19 21:30; ; ;21011
3022298;2101;1;S01;      3; ;2010-01-18 18:45;2010-01-18 21:45;3032; ;21011
3022298;2101;1;S01;      4; ;2010-01-25 18:45;2010-01-25 21:45;3032; ;21011
3022298;2101;1;S01;      5; ;2010-02-01 18:45;2010-02-01 21:45;3032; ;21011
3022298;2101;1;S01;      6; ;2010-02-08 18:45;2010-02-08 21:45;3032; ;21011
3022298;2101;1;S01;      7; ;2010-02-15 18:45;2010-02-15 21:45;3032; ;21011
3022298;2101;1;S01;      8; ;2010-03-08 18:45;2010-03-08 21:45;3032; ;21011
3022298;2101;1;S01;      9; ;2010-03-15 18:45;2010-03-15 21:45;3032; ;21011
3022298;2101;1;S01;     10; ;2010-03-22 18:45;2010-03-22 21:45;3032; ;21011
3022298;2101;1;S01;     11; ;2010-03-29 18:45;2010-03-29 21:45;3032; ;21011
3022298;2101;1;S01;     12; ;2010-04-12 18:45;2010-04-12 21:45;3032; ;21011
3022298;2102;1;DF1;      1;FIN;2010-06-28 18:30;2010-06-28 21:30; ; ;21021
3022298;2102;1;S01;      1; ;2010-05-06 18:45;2010-05-06 21:45; ; ;21021
3022298;2102;1;S01;      1;INTR;2010-05-31 18:30;2010-05-31 21:30; ; ;21021
3022298;2102;1;S01;      2; ;2010-05-10 18:45;2010-05-10 21:45; ; ;21021
3022298;2102;1;S01;      2;FIN;2010-06-28 18:30;2010-06-28 21:30; ; ;21021
3022298;2102;1;S01;      3; ;2010-05-13 18:45;2010-05-13 21:45; ; ;21021
3022298;2102;1;S01;      4; ;2010-05-17 18:45;2010-05-17 21:45; ; ;21021
3022298;2102;1;S01;      5; ;2010-05-20 18:45;2010-05-20 21:45; ; ;21021
3022298;2102;1;S01;      6; ;2010-05-24 18:45;2010-05-24 21:45; ; ;21021
3022298;2102;1;S01;      7; ;2010-05-27 18:45;2010-05-27 21:45; ; ;21021
3022298;2102;1;S01;      8; ;2010-06-07 18:45;2010-06-07 21:45; ; ;21021
3022298;2102;1;S01;      9; ;2010-06-10 18:45;2010-06-10 21:45; ; ;21021
3022298;2102;1;S01;     10; ;2010-06-14 18:45;2010-06-14 21:45; ; ;21021
3022298;2102;1;S01;     11; ;2010-06-17 18:45;2010-06-17 21:45; ; ;21021
3022298;2102;1;S01;     12; ;2010-06-21 18:45;2010-06-21 21:45; ; ;21021
3022300;2093;1;DF1;      1; ;2009-08-29 01:00;2009-12-22 01:01; ; ;20931
3022300;2093;1;DF1;      1;FIN;2009-12-17 18:30;2009-12-17 21:30;3035;TOUS;20931
3022300;2093;1;S01;      1; ;2009-09-03 18:45;2009-09-03 21:45;3064; ;20931
3022300;2093;1;S01;      1;INTR;2009-10-29 18:30;2009-10-29 21:30;3044;A à NORM;20931
3022300;2093;1;S01;      2; ;2009-09-10 18:45;2009-09-10 21:45;3064; ;20931
3022300;2093;1;S01;      2;INTR;2009-10-29 18:30;2009-10-29 21:30;3068;NORN à Z;20931
3022300;2093;1;S01;      3; ;2009-09-17 18:45;2009-09-17 21:45;3064; ;20931
3022300;2093;1;S01;      3;FIN;2009-12-17 18:30;2009-12-17 21:30;3064;A à PRED;20931
3022300;2093;1;S01;      4; ;2009-09-24 18:45;2009-09-24 21:45;3064; ;20931
3022300;2093;1;S01;      4;FIN;2009-12-17 18:30;2009-12-17 21:30;3035;PREE à Z;20931
3022300;2093;1;S01;      5; ;2009-10-01 18:45;2009-10-01 21:45;3064; ;20931
3022300;2093;1;S01;      6; ;2009-10-08 18:45;2009-10-08 21:45;3064; ;20931
3022300;2093;1;S01;      7; ;2009-10-15 18:45;2009-10-15 21:45;3064; ;20931
3022300;2093;1;S01;      8; ;2009-11-05 18:45;2009-11-05 21:45;3064; ;20931
3022300;2093;1;S01;      9; ;2009-11-12 18:45;2009-11-12 21:45;3064; ;20931
3022300;2093;1;S01;     10; ;2009-11-19 18:45;2009-11-19 21:45;3064; ;20931
3022300;2093;1;S01;     11; ;2009-11-26 18:45;2009-11-26 21:45;3064; ;20931
3022300;2093;1;S01;     12; ;2009-12-03 18:45;2009-12-03 21:45;3064; ;20931
3022504;2093;1;DF1;      1; ;2009-08-29 01:00;2009-12-22 01:01; ; ;20931
3022504;2093;1;DF1;      1;FIN;2009-12-14 18:30;2009-12-14 21:30;4.420;TOUS;20931
3022504;2093;1;S01;      1; ;2009-08-31 18:45;2009-08-31 21:45;3035; ;20931
3022504;2093;1;S01;      1;INTR;2009-10-28 18:30;2009-10-28 21:30;3010;TOUS;20931
3022504;2093;1;S01;      2; ;2009-09-14 18:45;2009-09-14 21:45;3035; ;20931
3022504;2093;1;S01;      2;FIN;2009-12-14 18:30;2009-12-14 21:30;4.420;TOUS;20931
3022504;2093;1;S01;      3; ;2009-09-21 18:45;2009-09-21 21:45;3035; ;20931
3022504;2093;1;S01;      4; ;2009-09-28 18:45;2009-09-28 21:45;3035; ;20931
3022504;2093;1;S01;      5; ;2009-10-05 18:45;2009-10-05 21:45;3035; ;20931
3022504;2093;1;S01;      6; ;2009-10-13 18:45;2009-10-13 21:45;3035; ;20931
