EMPLID;CATALOG_NBR;STRM;SESSION_CODE;CLASS_SECTION;STATUS;STRM_ID
11129488;161296;2093;1;N14;Actif;20931
11129537;161296;2093;1;N14;Actif;20931
11129579;161296;2093;1;N14;Actif;20931
11129675;161296;2093;1;N14;Actif;20931
11129689;161296;2093;1;N14;Actif;20931
11129762;161296;2093;1;N14;Actif;20931
11129781;161296;2093;1;N14;Actif;20931
11129859;161296;2093;1;N14;Actif;20931
11129860;161296;2093;1;N14;Actif;20931
11129949;161296;2093;1;N14;Actif;20931
11129985;161296;2093;1;N14;Actif;20931
11130007;161296;2093;1;N14;Actif;20931
11130519;161296;2093;1;N14;Actif;20931
11114775;161296;2093;1;N14;Actif;20931
11115917;161296;2093;1;N14;Actif;20931
11116377;161296;2093;1;N14;Actif;20931
11116578;161296;2093;1;N14;Actif;20931
11117008;161296;2093;1;N14;Actif;20931
11117029;161296;2093;1;N14;Actif;20931
11126639;161296;2093;1;N14;Actif;20931
11126960;161296;2093;1;N14;Actif;20931
11127262;161296;2093;1;N14;Actif;20931
11127327;161296;2093;1;N14;Actif;20931
11127343;161296;2093;1;N14;Actif;20931
11127406;161296;2093;1;N14;Actif;20931
11128122;161296;2093;1;N14;Actif;20931
11127597;161296;2093;1;N14;Actif;20931
11127846;161296;2093;1;N14;Actif;20931
11127912;161296;2093;1;N14;Actif;20931
11128021;161296;2093;1;N14;Actif;20931
11128128;161296;2093;1;N14;Actif;20931
11128260;161296;2093;1;N14;Actif;20931
11128405;161296;2093;1;N14;Actif;20931
11128496;161296;2093;1;N14;Actif;20931
11116413;210000;2093;1;A01;Actif;20931
11117906;210000;2093;1;A01;Actif;20931
11115863;210000;2093;1;A01;Actif;20931
11116067;210000;2093;1;A01;Actif;20931
11117831;210000;2093;1;A01;Actif;20931
11114709;210000;2093;1;A01;Actif;20931
11086338;210000;2093;1;A01;Actif;20931
11110223;210000;2093;1;A01;Actif;20931
11116884;210000;2093;1;A01;Actif;20931
11098376;210000;2093;1;A01;Actif;20931
11123177;210000;2093;1;A01;Actif;20931
11113127;210000;2093;1;A01;Actif;20931
11117924;210000;2093;1;A01;Actif;20931
11116553;210000;2093;1;A01;Actif;20931
11117176;210000;2093;1;A01;Actif;20931
11116939;210000;2093;1;A01;Actif;20931
11118388;210000;2093;1;A01;Actif;20931
11115820;210000;2093;1;A01;Actif;20931
11117861;210000;2093;1;A01;Actif;20931
11116868;210000;2093;1;A01;Actif;20931
11116083;210000;2093;1;A01;Actif;20931
11117832;210000;2093;1;A01;Actif;20931
11116891;210000;2093;1;A01;Actif;20931
11104160;210000;2093;1;A01;Actif;20931
11070123;210000;2093;1;A01;Actif;20931
11118515;210000;2093;1;A01;Actif;20931
11116758;210000;2093;1;A01;Actif;20931
11123518;210000;2093;1;A01;Actif;20931
11124762;210000;2093;1;A01;Actif;20931
11075497;210000;2093;1;A01;Actif;20931
11117702;210000;2093;1;A01;Actif;20931
11079098;210000;2093;1;A01;Actif;20931
11117466;210000;2093;1;A01;Actif;20931
11116423;210000;2093;1;A01;Actif;20931
11102268;210000;2093;1;A01;Actif;20931
11113420;210000;2093;1;A01;Actif;20931
11123250;210000;2093;1;A01;Actif;20931
11124889;210000;2093;1;A01;Actif;20931
11124764;210000;2093;1;A01;Actif;20931
11118211;210000;2093;1;A01;Actif;20931
11117381;210000;2093;1;A01;Actif;20931
11117300;210000;2093;1;A01;Actif;20931
11119450;210000;2093;1;A01;Actif;20931
11115802;210000;2093;1;A01;Actif;20931
11103114;210000;2093;1;A01;Actif;20931
11100956;210000;2093;1;A01;Actif;20931
11116831;210000;2093;1;A01;Actif;20931
11103500;210000;2093;1;A01;Actif;20931
11116345;210000;2093;1;A01;Actif;20931
11115158;210000;2093;1;A01;Actif;20931
11084997;210000;2093;1;A01;Actif;20931
11117335;210000;2093;1;A01;Actif;20931
11117776;210000;2093;1;A01;Actif;20931
11089214;210000;2093;1;A01;Actif;20931
11103754;210000;2093;1;A01;Actif;20931
11117423;210000;2093;1;A02;Actif;20931
11117391;210000;2093;1;A02;Actif;20931
11124937;210000;2093;1;A02;Actif;20931
11124751;210000;2093;1;A02;Actif;20931
11117076;210000;2093;1;A02;Actif;20931
11116723;210000;2093;1;A02;Actif;20931
11088195;210000;2093;1;A02;Actif;20931
11117807;210000;2093;1;A02;Actif;20931
11117540;210000;2093;1;A02;Actif;20931
11117633;210000;2093;1;A02;Actif;20931
11117050;210000;2093;1;A02;Actif;20931
11124484;210000;2093;1;A02;Actif;20931
11086168;210000;2093;1;A02;Actif;20931
11117316;210000;2093;1;A02;Actif;20931
11116702;210000;2093;1;A02;Actif;20931
11095154;210000;2093;1;A02;Actif;20931
11124757;210000;2093;1;A02;Actif;20931
11117721;210000;2093;1;A02;Actif;20931
11118345;210000;2093;1;A02;Actif;20931
11117461;210000;2093;1;A02;Actif;20931
11117661;210000;2093;1;A02;Actif;20931
11089079;210000;2093;1;A02;Actif;20931
11116017;210000;2093;1;A02;Actif;20931
11116856;210000;2093;1;A02;Actif;20931
11117717;210000;2093;1;A02;Actif;20931
11101212;210000;2093;1;A02;Actif;20931
11123180;210000;2093;1;A02;Actif;20931
11115100;210000;2093;1;A02;Actif;20931
11117292;210000;2093;1;A02;Actif;20931
11116923;210000;2093;1;A02;Actif;20931
11123216;210000;2093;1;A02;Actif;20931
11088216;210000;2093;1;A02;Actif;20931
11117660;210000;2093;1;A02;Actif;20931
11098686;210000;2093;1;A02;Actif;20931
11123522;210000;2093;1;A02;Actif;20931
11118190;210000;2093;1;A02;Actif;20931
11118246;210000;2093;1;A02;Actif;20931
11116258;210000;2093;1;A02;Actif;20931
11085443;210000;2093;1;A02;Actif;20931
11117806;210000;2093;1;A02;Actif;20931
11117271;210000;2093;1;A02;Actif;20931
11101811;210000;2093;1;A02;Actif;20931
11115693;210000;2093;1;A02;Actif;20931
11122939;210000;2093;1;A02;Actif;20931
11124753;210000;2093;1;A02;Actif;20931
11104108;210000;2093;1;A02;Actif;20931
11117422;210000;2093;1;A02;Actif;20931
11118054;210000;2093;1;A02;Actif;20931
11104036;210000;2093;1;A02;Actif;20931
11114925;210000;2093;1;A02;Actif;20931
11102043;210000;2093;1;A02;Actif;20931
11117725;210000;2093;1;A02;Actif;20931
11116833;210000;2093;1;A02;Actif;20931
11117414;210000;2093;1;C01;Actif;20931
11115862;210000;2093;1;C01;Actif;20931
11124163;210000;2093;1;C01;Actif;20931
11117138;210000;2093;1;C01;Actif;20931
11116594;210000;2093;1;C01;Actif;20931
11100479;210000;2093;1;C01;Actif;20931
11115816;210000;2093;1;C01;Actif;20931
11117528;210000;2093;1;C01;Actif;20931
11124769;210000;2093;1;C01;Actif;20931
11117985;210000;2093;1;C01;Actif;20931
11118346;210000;2093;1;C01;Actif;20931
11124397;210000;2093;1;C01;Actif;20931
11123173;210000;2093;1;C01;Actif;20931
11122452;210000;2093;1;C01;Actif;20931
11118477;210000;2093;1;C01;Actif;20931
11125028;210000;2093;1;C01;Actif;20931
11101858;210000;2093;1;C01;Actif;20931
11115988;210000;2093;1;C01;Actif;20931
11117131;210000;2093;1;C01;Actif;20931
11124175;210000;2093;1;C01;Actif;20931
11105293;210000;2093;1;C01;Actif;20931
11112566;210000;2093;1;C01;Actif;20931
11116090;210000;2093;1;C01;Actif;20931
11123598;210000;2093;1;C01;Actif;20931
11115960;210000;2093;1;C01;Actif;20931
11116814;210000;2093;1;C01;Actif;20931
11116041;210000;2093;1;C01;Actif;20931
11115326;210000;2093;1;C01;Actif;20931
11117465;210000;2093;1;C01;Actif;20931
11124153;210000;2093;1;C01;Actif;20931
11122821;210000;2093;1;C01;Actif;20931
11102499;210000;2093;1;C01;Actif;20931
11116123;210000;2093;1;C01;Actif;20931
11123648;210000;2093;1;C01;Actif;20931
11123178;210000;2093;1;C01;Actif;20931
11116859;210000;2093;1;C01;Actif;20931
11110257;210000;2093;1;C01;Actif;20931
11117417;210000;2093;1;C01;Actif;20931
11118068;210000;2093;1;C01;Actif;20931
11118627;210000;2093;1;C01;Actif;20931
11116799;210000;2093;1;C01;Actif;20931
11124469;210000;2093;1;C01;Actif;20931
11117377;210000;2093;1;C01;Actif;20931
11116216;210000;2093;1;C01;Actif;20931
11113479;210000;2093;1;C01;Actif;20931
11117735;210000;2093;1;C01;Actif;20931
11118177;210000;2093;1;C01;Actif;20931
11098841;210000;2093;1;C01;Actif;20931
11101378;210000;2093;1;C01;Actif;20931
11118275;210000;2093;1;C01;Actif;20931
11117395;210000;2093;1;C01;Actif;20931
11103907;210000;2093;1;C01;Actif;20931
11097067;210000;2093;1;C01;Actif;20931
11116883;210000;2093;1;C01;Actif;20931
11117299;210000;2093;1;C01;Actif;20931
11116942;210000;2093;1;C01;Actif;20931
11117858;210000;2093;1;C01;Actif;20931
11125026;210000;2093;1;C01;Actif;20931
11087596;210000;2093;1;C01;Actif;20931
11103810;210000;2093;1;C01;Actif;20931
11086492;210000;2093;1;C01;Actif;20931
11102484;210000;2093;1;C01;Actif;20931
11118539;210000;2093;1;C01;Actif;20931
11117273;210000;2093;1;C01;Actif;20931
11115961;210000;2093;1;B01;Actif;20931
11117291;210000;2093;1;B01;Actif;20931
11116724;210000;2093;1;B01;Actif;20931
11116699;210000;2093;1;B01;Actif;20931
11116500;210000;2093;1;B01;Actif;20931
11117409;210000;2093;1;B01;Actif;20931
11101593;210000;2093;1;B01;Actif;20931
11117533;210000;2093;1;B01;Actif;20931
11116616;210000;2093;1;B01;Actif;20931
11104563;210000;2093;1;B01;Actif;20931
11118494;210000;2093;1;B01;Actif;20931
11104823;210000;2093;1;B01;Actif;20931
11115286;210000;2093;1;B01;Actif;20931
11118283;210000;2093;1;B01;Actif;20931
11115598;210000;2093;1;B01;Actif;20931
11117442;210000;2093;1;B01;Actif;20931
11103643;210000;2093;1;B01;Actif;20931
11115280;210000;2093;1;B01;Actif;20931
11102077;210000;2093;1;B01;Actif;20931
11103730;210000;2093;1;B01;Actif;20931
11116262;210000;2093;1;B01;Actif;20931
11117583;210000;2093;1;B01;Actif;20931
11116848;210000;2093;1;B01;Actif;20931
11118612;210000;2093;1;B01;Actif;20931
11118048;210000;2093;1;B01;Actif;20931
11105288;210000;2093;1;B01;Actif;20931
11116705;210000;2093;1;B01;Actif;20931
11113032;210000;2093;1;B01;Actif;20931
11117670;210000;2093;1;B01;Actif;20931
11086552;210000;2093;1;B01;Actif;20931
11116687;210000;2093;1;B01;Actif;20931
11115274;210000;2093;1;B01;Actif;20931
11116562;210000;2093;1;B01;Actif;20931
11113496;210000;2093;1;B01;Actif;20931
11116499;210000;2093;1;B01;Actif;20931
11115322;210000;2093;1;B01;Actif;20931
11117538;210000;2093;1;B01;Actif;20931
11116624;210000;2093;1;B01;Actif;20931
11116695;210000;2093;1;B01;Actif;20931
11117698;210000;2093;1;B01;Actif;20931
11117498;210000;2093;1;B01;Actif;20931
11116930;210000;2093;1;B01;Actif;20931
11115952;210000;2093;1;B01;Actif;20931
11097795;210000;2093;1;B01;Actif;20931
11115576;210000;2093;1;B01;Actif;20931
11116231;210000;2093;1;B01;Actif;20931
11115603;210000;2093;1;B01;Actif;20931
11116655;210000;2093;1;B01;Actif;20931
11116647;210000;2093;1;B01;Actif;20931
11118035;210000;2093;1;B01;Actif;20931
11120418;210000;2093;1;B01;Actif;20931
11117361;210000;2093;1;B01;Actif;20931
11117140;210000;2093;1;B01;Actif;20931
11116829;210000;2093;1;B01;Actif;20931
11118215;210000;2093;1;B01;Actif;20931
11116906;210000;2093;1;B01;Actif;20931
11116541;210000;2093;1;B01;Actif;20931
11116976;210000;2093;1;B01;Actif;20931
11115271;210000;2093;1;B01;Actif;20931
11118124;210000;2093;1;B01;Actif;20931
11113585;210000;2093;1;B01;Actif;20931
11114624;210000;2093;1;B01;Actif;20931
11118039;210000;2093;1;B01;Actif;20931
11115601;210000;2093;1;B01;Actif;20931
11117576;210000;2093;1;B01;Actif;20931
11104841;210797;2093;1;A01;Actif;20931
11131260;210797;2093;1;A01;Actif;20931
11103393;210797;2093;1;A01;Actif;20931
11104123;210797;2093;1;A01;Actif;20931
11115277;210797;2093;1;A01;Actif;20931
11130792;210797;2093;1;A01;Actif;20931
11130850;210797;2093;1;A01;Actif;20931
11100569;210797;2093;1;A01;Actif;20931
11130864;210797;2093;1;A01;Actif;20931
11104728;210797;2093;1;A01;Actif;20931
11103911;210797;2093;1;A01;Actif;20931
11101297;210797;2093;1;A01;Actif;20931
11102841;210797;2093;1;A01;Actif;20931
11087928;210797;2093;1;A01;Actif;20931
11096967;210797;2093;1;A01;Actif;20931
11102473;210797;2093;1;A01;Actif;20931
11103483;210797;2093;1;A01;Actif;20931
11103218;210797;2093;1;A01;Actif;20931
11113289;210797;2093;1;A01;Actif;20931
11130847;210797;2093;1;A01;Actif;20931
11130794;210797;2093;1;A01;Actif;20931
11103161;210797;2093;1;A01;Actif;20931
11102576;210797;2093;1;A01;Actif;20931
11100718;210797;2093;1;A01;Actif;20931
11101807;210797;2093;1;A01;Actif;20931
11088771;210797;2093;1;A01;Actif;20931
11081581;210797;2093;1;A01;Actif;20931
11113121;210797;2093;1;A01;Actif;20931
11112999;210797;2093;1;A01;Actif;20931
11101796;210797;2093;1;A01;Actif;20931
11103140;210797;2093;1;A01;Actif;20931
11131250;210797;2093;1;A01;Actif;20931
11105061;210797;2093;1;A01;Actif;20931
11104204;210797;2093;1;A01;Actif;20931
11104070;210797;2093;1;A01;Actif;20931
11117953;210797;2093;1;A01;Actif;20931
11103418;210797;2093;1;A01;Actif;20931
11104893;210797;2093;1;A01;Actif;20931
11104381;210797;2093;1;A01;Actif;20931
11102794;210797;2093;1;A01;Actif;20931
11102847;210797;2093;1;A01;Actif;20931
11104013;210797;2093;1;A01;Actif;20931
11084425;210797;2093;1;A01;Actif;20931
11073341;210797;2093;1;A01;Actif;20931
11130762;210797;2093;1;A01;Actif;20931
11086782;210797;2093;1;A02;Actif;20931
11130756;210797;2093;1;A02;Actif;20931
11130149;210797;2093;1;A02;Actif;20931
11114920;210797;2093;1;A02;Actif;20931
11086512;210797;2093;1;A02;Actif;20931
11103189;210797;2093;1;A02;Actif;20931
11088779;210797;2093;1;A02;Actif;20931
11118161;210797;2093;1;A02;Actif;20931
11130793;210797;2093;1;A02;Actif;20931
11106687;210797;2093;1;A02;Actif;20931
11104427;210797;2093;1;A02;Actif;20931
11130440;210797;2093;1;A02;Actif;20931
11119651;210797;2093;1;A02;Actif;20931
11115709;210797;2093;1;A02;Actif;20931
11088121;210797;2093;1;A02;Actif;20931
11099487;210797;2093;1;A02;Actif;20931
11102916;210797;2093;1;A02;Actif;20931
11130342;210797;2093;1;A02;Actif;20931
11092706;210797;2093;1;A02;Actif;20931
11085451;210797;2093;1;A02;Actif;20931
11131641;210797;2093;1;A02;Actif;20931
11086168;210797;2093;1;A02;Actif;20931
11088209;210797;2093;1;A02;Actif;20931
11103650;210797;2093;1;A02;Actif;20931
11103147;210797;2093;1;A02;Actif;20931
11087504;210797;2093;1;A02;Actif;20931
11102236;210797;2093;1;A02;Actif;20931
11085828;210797;2093;1;A02;Actif;20931
11132174;210797;2093;1;A02;Actif;20931
11085881;210797;2093;1;A02;Actif;20931
11116615;210797;2093;1;A02;Actif;20931
11101533;210797;2093;1;A02;Actif;20931
11104566;210797;2093;1;A02;Actif;20931
11130796;210797;2093;1;A02;Actif;20931
11102881;210797;2093;1;A02;Actif;20931
11072559;210797;2093;1;A02;Actif;20931
11086596;210797;2093;1;A02;Actif;20931
11073446;210797;2093;1;A02;Actif;20931
11128178;210797;2093;1;A02;Actif;20931
11089281;210797;2093;1;A02;Actif;20931
11103153;210797;2093;1;A02;Actif;20931
11084535;210797;2093;1;A02;Actif;20931
11123159;210797;2093;1;A02;Actif;20931
11130802;210800;2093;1;A01;Actif;20931
11130792;210800;2093;1;A01;Actif;20931
11114945;210800;2093;1;A01;Actif;20931
11117099;210800;2093;1;A01;Actif;20931
11116352;210800;2093;1;A01;Actif;20931
11117433;210800;2093;1;A01;Actif;20931
11113703;210800;2093;1;A01;Actif;20931
11131715;210800;2093;1;A01;Actif;20931
11116865;210800;2093;1;A01;Actif;20931
11118007;210800;2093;1;A01;Actif;20931
11131062;210800;2093;1;A01;Actif;20931
11131051;210800;2093;1;A01;Actif;20931
11117100;210800;2093;1;A01;Actif;20931
11109776;210800;2093;1;A01;Actif;20931
11117579;210800;2093;1;A01;Actif;20931
11131375;210800;2093;1;A01;Actif;20931
11116809;210800;2093;1;A01;Actif;20931
11118200;210800;2093;1;A01;Actif;20931
11131064;210800;2093;1;A01;Actif;20931
11130872;210800;2093;1;A01;Actif;20931
11131066;210800;2093;1;A01;Actif;20931
11116902;210800;2093;1;A01;Actif;20931
11116734;210800;2093;1;A01;Actif;20931
11103824;210800;2093;1;A01;Actif;20931
11117303;210800;2093;1;A01;Actif;20931
11131372;210800;2093;1;A01;Actif;20931
11118175;210800;2093;1;A01;Actif;20931
11131370;210800;2093;1;A01;Actif;20931
11117425;210800;2093;1;A01;Actif;20931
11132853;210800;2093;1;A01;Actif;20931
11098367;211597;2093;1;A01;Actif;20931
11102564;211597;2093;1;A01;Actif;20931
11100629;211597;2093;1;A01;Actif;20931
11105031;211597;2093;1;A01;Actif;20931
11086342;211597;2093;1;A01;Actif;20931
11104381;211597;2093;1;A01;Actif;20931
11098839;211597;2093;1;A01;Actif;20931
11100718;211597;2093;1;A01;Actif;20931
11103778;211597;2093;1;A01;Actif;20931
11103471;211597;2093;1;A01;Actif;20931
11073110;211597;2093;1;A01;Actif;20931
11086394;211597;2093;1;A01;Actif;20931
11103393;211597;2093;1;A01;Actif;20931
11102004;211597;2093;1;A01;Actif;20931
11104123;211597;2093;1;A01;Actif;20931
11088084;211597;2093;1;A01;Actif;20931
11104579;211597;2093;1;A01;Actif;20931
11103802;211597;2093;1;A01;Actif;20931
11097269;211597;2093;1;A01;Actif;20931
11102829;211597;2093;1;A01;Actif;20931
11087694;211597;2093;1;A01;Actif;20931
11102841;211597;2093;1;A01;Actif;20931
11087093;211597;2093;1;A01;Actif;20931
11096967;211597;2093;1;A01;Actif;20931
11115585;211597;2093;1;A01;Actif;20931
11104083;211597;2093;1;A01;Actif;20931
11103218;211597;2093;1;A01;Actif;20931
11102478;211597;2093;1;A01;Actif;20931
11113289;211597;2093;1;A01;Actif;20931
11072608;211597;2093;1;A01;Actif;20931
11102625;211597;2093;1;A01;Actif;20931
11088391;211597;2093;1;A01;Actif;20931
11104653;211597;2093;1;A01;Actif;20931
11083023;211597;2093;1;A01;Actif;20931
11095337;211597;2093;1;A01;Actif;20931
11103650;211597;2093;1;A01;Actif;20931
11089132;211597;2093;1;A01;Actif;20931
11101807;211597;2093;1;A01;Actif;20931
11103437;211597;2093;1;A01;Actif;20931
11082910;211597;2093;1;A01;Actif;20931
11109022;211597;2093;1;A01;Actif;20931
11103147;211597;2093;1;A01;Actif;20931
11094766;211597;2093;1;A01;Actif;20931
11085739;211597;2093;1;A01;Actif;20931
11088025;211597;2093;1;A01;Actif;20931
11100569;211597;2093;1;A01;Actif;20931
11113121;211597;2093;1;A01;Actif;20931
11086806;211597;2093;1;A01;Actif;20931
11084806;211597;2093;1;A01;Actif;20931
11087575;211597;2093;1;A01;Actif;20931
11103140;211597;2093;1;A01;Actif;20931
11104516;211597;2093;1;A01;Actif;20931
11087646;211597;2093;1;A01;Actif;20931
11117223;211597;2093;1;A01;Actif;20931
11104730;211597;2093;1;A01;Actif;20931
11087504;211597;2093;1;A01;Actif;20931
11089206;211597;2093;1;A01;Actif;20931
11104666;211597;2093;1;A01;Actif;20931
11086434;211597;2093;1;A01;Actif;20931
11097736;211597;2093;1;B01;Actif;20931
11089036;211597;2093;1;B01;Actif;20931
11104396;211597;2093;1;B01;Actif;20931
11104503;211597;2093;1;B01;Actif;20931
11101621;211597;2093;1;B01;Actif;20931
11112568;211597;2093;1;B01;Actif;20931
11102102;211597;2093;1;B01;Actif;20931
11117888;211597;2093;1;B01;Actif;20931
11112335;211597;2093;1;B01;Actif;20931
11104728;211597;2093;1;B01;Actif;20931
11117518;211597;2093;1;B01;Actif;20931
11104296;211597;2093;1;B01;Actif;20931
11103594;211597;2093;1;B01;Actif;20931
11102908;211597;2093;1;B01;Actif;20931
11056005;211597;2093;1;B01;Actif;20931
11092706;211597;2093;1;B01;Actif;20931
11102473;211597;2093;1;B01;Actif;20931
11103270;211597;2093;1;B01;Actif;20931
11104013;211597;2093;1;B01;Actif;20931
11097814;211597;2093;1;B01;Actif;20931
11089088;211597;2093;1;B01;Actif;20931
11103816;211597;2093;1;B01;Actif;20931
11104229;211597;2093;1;B01;Actif;20931
11103418;211597;2093;1;B01;Actif;20931
11072019;211597;2093;1;B01;Actif;20931
11086357;211597;2093;1;B01;Actif;20931
11088525;211597;2093;1;B01;Actif;20931
11087928;211597;2093;1;B01;Actif;20931
11100375;211597;2093;1;B01;Actif;20931
11088890;211597;2093;1;B01;Actif;20931
11117530;211597;2093;1;B01;Actif;20931
11111659;211597;2093;1;B01;Actif;20931
11086782;211597;2093;1;B01;Actif;20931
11088183;211597;2093;1;B01;Actif;20931
11117304;211597;2093;1;B01;Actif;20931
11088779;211597;2093;1;B01;Actif;20931
11081581;211597;2093;1;B01;Actif;20931
11099487;211597;2093;1;B01;Actif;20931
11101899;211597;2093;1;B01;Actif;20931
11117925;211597;2093;1;B01;Actif;20931
11101796;211597;2093;1;B01;Actif;20931
11103482;211597;2093;1;B01;Actif;20931
11085841;211597;2093;1;B01;Actif;20931
